2022-05-20 17:38:51,514 INFO    SenderThread:45847 [sender.py:send_request_defer():388] handle sender defer: 4
2022-05-20 17:38:51,514 INFO    SenderThread:45847 [sender.py:transition_state():392] send defer: 5
2022-05-20 17:38:51,514 DEBUG   HandlerThread:45847 [handler.py:handle_request():141] handle_request: defer
2022-05-20 17:38:51,514 INFO    HandlerThread:45847 [handler.py:handle_request_defer():164] handle defer: 5
2022-05-20 17:38:51,514 DEBUG   SenderThread:45847 [sender.py:send_request():249] send_request: defer
2022-05-20 17:38:51,514 INFO    SenderThread:45847 [sender.py:send_request_defer():388] handle sender defer: 5
2022-05-20 17:38:51,556 DEBUG   HandlerThread:45847 [handler.py:handle_request():141] handle_request: poll_exit
2022-05-20 17:38:51,668 INFO    SenderThread:45847 [sender.py:transition_state():392] send defer: 6
2022-05-20 17:38:51,669 DEBUG   SenderThread:45847 [sender.py:send_request():249] send_request: poll_exit
2022-05-20 17:38:51,669 DEBUG   HandlerThread:45847 [handler.py:handle_request():141] handle_request: defer
2022-05-20 17:38:51,669 INFO    HandlerThread:45847 [handler.py:handle_request_defer():164] handle defer: 6
2022-05-20 17:38:51,670 DEBUG   SenderThread:45847 [sender.py:send_request():249] send_request: defer
2022-05-20 17:38:51,670 INFO    SenderThread:45847 [sender.py:send_request_defer():388] handle sender defer: 6
2022-05-20 17:38:51,670 INFO    SenderThread:45847 [dir_watcher.py:finish():283] shutting down directory watcher
2022-05-20 17:38:51,771 DEBUG   HandlerThread:45847 [handler.py:handle_request():141] handle_request: poll_exit
2022-05-20 17:38:51,844 INFO    Thread-7  :45847 [dir_watcher.py:_on_file_modified():230] file/dir modified: /home/lechapelier/Documents/StageM2/Internship-Ethical-MORL/moral_rl/wandb/run-20220520_173846-3ikra7lg/files/wandb-summary.json
2022-05-20 17:38:51,845 INFO    SenderThread:45847 [dir_watcher.py:_on_file_modified():230] file/dir modified: /home/lechapelier/Documents/StageM2/Internship-Ethical-MORL/moral_rl/wandb/run-20220520_173846-3ikra7lg/files/config.yaml
2022-05-20 17:38:51,846 INFO    SenderThread:45847 [dir_watcher.py:_on_file_modified():230] file/dir modified: /home/lechapelier/Documents/StageM2/Internship-Ethical-MORL/moral_rl/wandb/run-20220520_173846-3ikra7lg/files/output.log
2022-05-20 17:38:51,846 INFO    SenderThread:45847 [dir_watcher.py:finish():313] scan: /home/lechapelier/Documents/StageM2/Internship-Ethical-MORL/moral_rl/wandb/run-20220520_173846-3ikra7lg/files
2022-05-20 17:38:51,847 INFO    SenderThread:45847 [dir_watcher.py:finish():327] scan save: /home/lechapelier/Documents/StageM2/Internship-Ethical-MORL/moral_rl/wandb/run-20220520_173846-3ikra7lg/files/output.log output.log
2022-05-20 17:38:51,847 INFO    SenderThread:45847 [dir_watcher.py:finish():327] scan save: /home/lechapelier/Documents/StageM2/Internship-Ethical-MORL/moral_rl/wandb/run-20220520_173846-3ikra7lg/files/wandb-metadata.json wandb-metadata.json
2022-05-20 17:38:51,847 INFO    SenderThread:45847 [dir_watcher.py:finish():327] scan save: /home/lechapelier/Documents/StageM2/Internship-Ethical-MORL/moral_rl/wandb/run-20220520_173846-3ikra7lg/files/requirements.txt requirements.txt
2022-05-20 17:38:51,852 INFO    SenderThread:45847 [dir_watcher.py:finish():327] scan save: /home/lechapelier/Documents/StageM2/Internship-Ethical-MORL/moral_rl/wandb/run-20220520_173846-3ikra7lg/files/wandb-summary.json wandb-summary.json
2022-05-20 17:38:51,857 INFO    SenderThread:45847 [dir_watcher.py:finish():327] scan save: /home/lechapelier/Documents/StageM2/Internship-Ethical-MORL/moral_rl/wandb/run-20220520_173846-3ikra7lg/files/config.yaml config.yaml
2022-05-20 17:38:51,861 INFO    SenderThread:45847 [sender.py:transition_state():392] send defer: 7
2022-05-20 17:38:51,862 DEBUG   SenderThread:45847 [sender.py:send_request():249] send_request: poll_exit
2022-05-20 17:38:51,863 DEBUG   HandlerThread:45847 [handler.py:handle_request():141] handle_request: defer
